"----X---OX----X-OO-XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","-","O","O","-","X","O","-","-","-","X"
"----X---OX----XO---X--OOX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","-","X","-","-","O","O","X"
"----X---OX----XO---X-O-OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","-","X","-","O","-","O","X"
"----X---OX----XO---X-OO-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","-","X","-","O","O","-","X"
"----X---OX----XO---XO--OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","-","X","O","-","-","O","X"
"----X---OX----XO---XO-O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","-","X","O","-","O","-","X"
"----X---OX----XO---XOO--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","-","X","O","O","-","-","X"
"----X---OX----XO--OX---OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","O","X","-","-","-","O","X"
"----X---OX----XO--OX--O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","O","X","-","-","O","-","X"
"----X---OX----XO--OX-O--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","O","X","-","O","-","-","X"
"----X---OX----XO--OXO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","-","O","X","O","-","-","-","X"
"----X---OX----XO-O-X---OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","O","-","X","-","-","-","O","X"
"----X---OX----XO-O-X--O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","O","-","X","-","-","O","-","X"
"----X---OX----XO-O-X-O--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","O","-","X","-","O","-","-","X"
"----X---OX----XO-O-XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","O","-","X","O","-","-","-","X"
"----X---OX----XO-OOX----X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","-","O","O","X","-","-","-","-","X"
"----X---OX----XOO--X---OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","O","-","-","X","-","-","-","O","X"
"----X---OX----XOO--X--O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","O","-","-","X","-","-","O","-","X"
"----X---OX----XOO--X-O--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","O","-","-","X","-","O","-","-","X"
"----X---OX----XOO--XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","O","-","-","X","O","-","-","-","X"
"----X---OX----XOO-OX----X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","O","-","O","X","-","-","-","-","X"
"----X---OX----XOOO-X----X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","-","X","O","O","O","-","X","-","-","-","-","X"
"----X---OX---OX----XO--OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","-","-","-","-","X","O","-","-","O","X"
"----X---OX---OX----XO-O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","-","-","-","-","X","O","-","O","-","X"
"----X---OX---OX----XOO--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","-","-","-","-","X","O","O","-","-","X"
"----X---OX---OX---OXO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","-","-","-","O","X","O","-","-","-","X"
"----X---OX---OX--O-XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","-","-","O","-","X","O","-","-","-","X"
"----X---OX---OX-O--XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","-","O","-","-","X","O","-","-","-","X"
"----X---OX---OXO---X---OX","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","O","-","-","-","X","-","-","-","O","X"
"----X---OX---OXO---X--O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","O","-","-","-","X","-","-","O","-","X"
"----X---OX---OXO---X-O--X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","O","-","-","-","X","-","O","-","-","X"
"----X---OX---OXO---XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","O","-","-","-","X","O","-","-","-","X"
"----X---OX---OXO--OX----X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","O","-","-","O","X","-","-","-","-","X"
"----X---OX---OXO-O-X----X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","O","-","O","-","X","-","-","-","-","X"
"----X---OX---OXOO--X----X","X","-","-","-","-","X","-","-","-","O","X","-","-","-","O","X","O","O","-","-","X","-","-","-","-","X"
"----X---OX--O-X----XO--OX","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","-","-","-","-","X","O","-","-","O","X"
"----X---OX--O-X----XO-O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","-","-","-","-","X","O","-","O","-","X"
"----X---OX--O-X----XOO--X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","-","-","-","-","X","O","O","-","-","X"
"----X---OX--O-X---OXO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","-","-","-","O","X","O","-","-","-","X"
"----X---OX--O-X--O-XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","-","-","O","-","X","O","-","-","-","X"
"----X---OX--O-X-O--XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","-","O","-","-","X","O","-","-","-","X"
"----X---OX--O-XO---X---OX","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","O","-","-","-","X","-","-","-","O","X"
"----X---OX--O-XO---X--O-X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","O","-","-","-","X","-","-","O","-","X"
"----X---OX--O-XO---X-O--X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","O","-","-","-","X","-","O","-","-","X"
"----X---OX--O-XO---XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","O","-","-","-","X","O","-","-","-","X"
"----X---OX--O-XO--OX----X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","O","-","-","O","X","-","-","-","-","X"
"----X---OX--O-XO-O-X----X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","O","-","O","-","X","-","-","-","-","X"
"----X---OX--O-XOO--X----X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","-","X","O","O","-","-","X","-","-","-","-","X"
"----X---OX--OOX----XO---X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","O","X","-","-","-","-","X","O","-","-","-","X"
"----X---OX--OOXO---X----X","X","-","-","-","-","X","-","-","-","O","X","-","-","O","O","X","O","-","-","-","X","-","-","-","-","X"
"----X---OX-O--X----XO--OX","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","-","-","-","-","X","O","-","-","O","X"
"----X---OX-O--X----XO-O-X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","-","-","-","-","X","O","-","O","-","X"
"----X---OX-O--X----XOO--X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","-","-","-","-","X","O","O","-","-","X"
"----X---OX-O--X---OXO---X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","-","-","-","O","X","O","-","-","-","X"
"----X---OX-O--X--O-XO---X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","-","-","O","-","X","O","-","-","-","X"
"----X---OX-O--X-O--XO---X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","-","O","-","-","X","O","-","-","-","X"
"----X---OX-O--XO---X---OX","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","O","-","-","-","X","-","-","-","O","X"
"----X---OX-O--XO---X--O-X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","O","-","-","-","X","-","-","O","-","X"
"----X---OX-O--XO---X-O--X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","O","-","-","-","X","-","O","-","-","X"
"----X---OX-O--XO---XO---X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","O","-","-","-","X","O","-","-","-","X"
"----X---OX-O--XO--OX----X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","O","-","-","O","X","-","-","-","-","X"
"----X---OX-O--XO-O-X----X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","O","-","O","-","X","-","-","-","-","X"
"----X---OX-O--XOO--X----X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","-","X","O","O","-","-","X","-","-","-","-","X"
"----X---OX-O-OX----XO---X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","O","X","-","-","-","-","X","O","-","-","-","X"
"----X---OX-O-OXO---X----X","X","-","-","-","-","X","-","-","-","O","X","-","O","-","O","X","O","-","-","-","X","-","-","-","-","X"
"----X---OX-OO-X----XO---X","X","-","-","-","-","X","-","-","-","O","X","-","O","O","-","X","-","-","-","-","X","O","-","-","-","X"
"----X---OX-OO-XO---X----X","X","-","-","-","-","X","-","-","-","O","X","-","O","O","-","X","O","-","-","-","X","-","-","-","-","X"
"----X---OXO---X----X--OOX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","-","X","-","-","O","O","X"
"----X---OXO---X----X-O-OX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","-","X","-","O","-","O","X"
"----X---OXO---X----X-OO-X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","-","X","-","O","O","-","X"
"----X---OXO---X----XO--OX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","-","X","O","-","-","O","X"
"----X---OXO---X----XO-O-X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","-","X","O","-","O","-","X"
"----X---OXO---X----XOO--X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","-","X","O","O","-","-","X"
"----X---OXO---X---OX---OX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","O","X","-","-","-","O","X"
"----X---OXO---X---OX--O-X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","O","X","-","-","O","-","X"
"----X---OXO---X---OX-O--X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","O","X","-","O","-","-","X"
"----X---OXO---X---OXO---X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","-","O","X","O","-","-","-","X"
"----X---OXO---X--O-X---OX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","O","-","X","-","-","-","O","X"
"----X---OXO---X--O-X--O-X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","O","-","X","-","-","O","-","X"
"----X---OXO---X--O-X-O--X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","O","-","X","-","O","-","-","X"
"----X---OXO---X--O-XO---X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","O","-","X","O","-","-","-","X"
"----X---OXO---X--OOX----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","-","O","O","X","-","-","-","-","X"
"----X---OXO---X-O--X---OX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","O","-","-","X","-","-","-","O","X"
"----X---OXO---X-O--X--O-X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","O","-","-","X","-","-","O","-","X"
"----X---OXO---X-O--X-O--X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","O","-","-","X","-","O","-","-","X"
"----X---OXO---X-O--XO---X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","O","-","-","X","O","-","-","-","X"
"----X---OXO---X-O-OX----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","O","-","O","X","-","-","-","-","X"
"----X---OXO---X-OO-X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","-","O","O","-","X","-","-","-","-","X"
"----X---OXO---XO---X---OX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","O","-","-","-","X","-","-","-","O","X"
"----X---OXO---XO---X--O-X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","O","-","-","-","X","-","-","O","-","X"
"----X---OXO---XO---X-O--X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","O","-","-","-","X","-","O","-","-","X"
"----X---OXO---XO---XO---X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","O","-","-","-","X","O","-","-","-","X"
"----X---OXO---XO--OX----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","O","-","-","O","X","-","-","-","-","X"
"----X---OXO---XO-O-X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","O","-","O","-","X","-","-","-","-","X"
"----X---OXO---XOO--X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","-","X","O","O","-","-","X","-","-","-","-","X"
"----X---OXO--OX----X---OX","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","-","-","-","-","X","-","-","-","O","X"
"----X---OXO--OX----X--O-X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","-","-","-","-","X","-","-","O","-","X"
"----X---OXO--OX----X-O--X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","-","-","-","-","X","-","O","-","-","X"
"----X---OXO--OX----XO---X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","-","-","-","-","X","O","-","-","-","X"
"----X---OXO--OX---OX----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","-","-","-","O","X","-","-","-","-","X"
"----X---OXO--OX--O-X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","-","-","O","-","X","-","-","-","-","X"
"----X---OXO--OX-O--X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","-","O","-","-","X","-","-","-","-","X"
"----X---OXO--OXO---X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","-","O","X","O","-","-","-","X","-","-","-","-","X"
"----X---OXO-O-X----X---OX","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","-","-","-","-","X","-","-","-","O","X"
"----X---OXO-O-X----X--O-X","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","-","-","-","-","X","-","-","O","-","X"
"----X---OXO-O-X----X-O--X","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","-","-","-","-","X","-","O","-","-","X"
"----X---OXO-O-X----XO---X","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","-","-","-","-","X","O","-","-","-","X"
"----X---OXO-O-X---OX----X","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","-","-","-","O","X","-","-","-","-","X"
"----X---OXO-O-X--O-X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","-","-","O","-","X","-","-","-","-","X"
"----X---OXO-O-X-O--X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","-","O","-","-","X","-","-","-","-","X"
"----X---OXO-O-XO---X----X","X","-","-","-","-","X","-","-","-","O","X","O","-","O","-","X","O","-","-","-","X","-","-","-","-","X"
"----X---OXOO--X----X---OX","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","-","-","-","-","X","-","-","-","O","X"
"----X---OXOO--X----X--O-X","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","-","-","-","-","X","-","-","O","-","X"
"----X---OXOO--X----X-O--X","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","-","-","-","-","X","-","O","-","-","X"
"----X---OXOO--X----XO---X","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","-","-","-","-","X","O","-","-","-","X"
"----X---OXOO--X---OX----X","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","-","-","-","O","X","-","-","-","-","X"
"----X---OXOO--X--O-X----X","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","-","-","O","-","X","-","-","-","-","X"
"----X---OXOO--X-O--X----X","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","-","O","-","-","X","-","-","-","-","X"
"----X---OXOO--XO---X----X","X","-","-","-","-","X","-","-","-","O","X","O","O","-","-","X","O","-","-","-","X","-","-","-","-","X"
"----X---X---X---X---XOOOO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","O","O","O"
"----X---X---X---X--OX-OOO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","-","O","X","-","O","O","O"
"----X---X---X---X--OXO-OO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","-","O","X","O","-","O","O"
"----X---X---X---X--OXOO-O","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","-","O","X","O","O","-","O"
"----X---X---X---X--OXOOO-","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","-","O","X","O","O","O","-"
"----X---X---X---X-O-X-OOO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","-","X","-","O","O","O"
"----X---X---X---X-O-XO-OO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","-","X","O","-","O","O"
"----X---X---X---X-O-XOO-O","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","-","X","O","O","-","O"
"----X---X---X---X-O-XOOO-","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","-","X","O","O","O","-"
"----X---X---X---X-OOX--OO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","O","X","-","-","O","O"
"----X---X---X---X-OOX-O-O","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","O","X","-","O","-","O"
"----X---X---X---X-OOX-OO-","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","O","X","-","O","O","-"
"----X---X---X---X-OOXO--O","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","O","X","O","-","-","O"
"----X---X---X---X-OOXO-O-","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","O","X","O","-","O","-"
"----X---X---X---X-OOXOO--","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","-","O","O","X","O","O","-","-"
"----X---X---X---XO--X-OOO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","-","-","X","-","O","O","O"
"----X---X---X---XO--XO-OO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","-","-","X","O","-","O","O"
"----X---X---X---XO--XOO-O","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","-","-","X","O","O","-","O"
"----X---X---X---XO--XOOO-","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","-","-","X","O","O","O","-"
"----X---X---X---XO-OX--OO","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","-","O","X","-","-","O","O"
"----X---X---X---XO-OX-O-O","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","-","O","X","-","O","-","O"
"----X---X---X---XO-OX-OO-","X","-","-","-","-","X","-","-","-","X","-","-","-","X","-","-","-","X","O","-","O","X","-","O","O","-"
